C,CC,H,CTY,FDELASH
ctool,cpoul,rural,TUR,0.003
ctool,cpoul,rural,TZA,0.003
ctool,cpoul,rural,UGA,0.003
ctool,cpoul,rural,UKP,0.003
ctool,cpoul,rural,UKR,0.003
ctool,cpoul,rural,URY,0.003
ctool,cpoul,rural,USA,0.003
ctool,cpoul,rural,UZB,0.003
ctool,cpoul,rural,VEN,0.003
ctool,cpoul,rural,VNM,0.003
ctool,cpoul,rural,VUT,0.003
ctool,cpoul,rural,YEM,0.003
ctool,cpoul,rural,ZAF,0.003
ctool,cpoul,rural,ZMB,0.003
ctool,cpoul,rural,ZWE,0.003
ctool,ceggs,Urban,AFG,0.003
ctool,ceggs,Urban,AGO,0.003
ctool,ceggs,Urban,ALB,0.003
ctool,ceggs,Urban,ARG,0.003
ctool,ceggs,Urban,ARM,0.003
ctool,ceggs,Urban,AUS,0.003
ctool,ceggs,Urban,AUT,0.003
ctool,ceggs,Urban,AZE,0.003
ctool,ceggs,Urban,BDI,0.003
ctool,ceggs,Urban,BEN,0.003
ctool,ceggs,Urban,BFA,0.003
ctool,ceggs,Urban,BGD,0.003
ctool,ceggs,Urban,BGR,0.003
ctool,ceggs,Urban,BLR,0.003
ctool,ceggs,Urban,BLT,0.003
ctool,ceggs,Urban,BLX,0.003
ctool,ceggs,Urban,BLZ,0.003
ctool,ceggs,Urban,BOL,0.003
ctool,ceggs,Urban,BRA,0.003
ctool,ceggs,Urban,BWA,0.003
ctool,ceggs,Urban,CAF,0.003
ctool,ceggs,Urban,CAN,0.003
ctool,ceggs,Urban,CHL,0.003
ctool,ceggs,Urban,CHM,0.003
ctool,ceggs,Urban,CHP,0.003
ctool,ceggs,Urban,CIV,0.003
ctool,ceggs,Urban,CMR,0.003
ctool,ceggs,Urban,COG,0.003
ctool,ceggs,Urban,COL,0.003
ctool,ceggs,Urban,CRB,0.003
ctool,ceggs,Urban,CRI,0.003
ctool,ceggs,Urban,CUB,0.003
ctool,ceggs,Urban,CYP,0.003
ctool,ceggs,Urban,CZE,0.003
ctool,ceggs,Urban,DEU,0.003
ctool,ceggs,Urban,DJI,0.003
ctool,ceggs,Urban,DNK,0.003
ctool,ceggs,Urban,DOM,0.003
ctool,ceggs,Urban,DZA,0.003
ctool,ceggs,Urban,ECU,0.003
ctool,ceggs,Urban,EGY,0.003
ctool,ceggs,Urban,ERI,0.003
ctool,ceggs,Urban,ETH,0.003
ctool,ceggs,Urban,FJI,0.003
ctool,ceggs,Urban,FNP,0.003
ctool,ceggs,Urban,FRP,0.003
ctool,ceggs,Urban,GAB,0.003
ctool,ceggs,Urban,GEO,0.003
ctool,ceggs,Urban,GHA,0.003
ctool,ceggs,Urban,GIN,0.003
ctool,ceggs,Urban,GMB,0.003
ctool,ceggs,Urban,GNB,0.003
ctool,ceggs,Urban,GRC,0.003
ctool,ceggs,Urban,GSA,0.003
ctool,ceggs,Urban,GTM,0.003
ctool,ceggs,Urban,HND,0.003
ctool,ceggs,Urban,HRV,0.003
ctool,ceggs,Urban,HTI,0.003
ctool,ceggs,Urban,HUN,0.003
ctool,ceggs,Urban,IDN,0.003
ctool,ceggs,Urban,IND,0.003
ctool,ceggs,Urban,IRL,0.003
ctool,ceggs,Urban,IRN,0.003
ctool,ceggs,Urban,IRQ,0.003
ctool,ceggs,Urban,ISL,0.003
ctool,ceggs,Urban,ISR,0.003
ctool,ceggs,Urban,ITP,0.003
ctool,ceggs,Urban,JAM,0.003
ctool,ceggs,Urban,JOR,0.003
ctool,ceggs,Urban,JPN,0.003
ctool,ceggs,Urban,KAZ,0.003
ctool,ceggs,Urban,KEN,0.003
ctool,ceggs,Urban,KGZ,0.003
ctool,ceggs,Urban,KHM,0.003
ctool,ceggs,Urban,KOR,0.003
ctool,ceggs,Urban,LAO,0.003
ctool,ceggs,Urban,LBN,0.003
ctool,ceggs,Urban,LBR,0.003
ctool,ceggs,Urban,LBY,0.003
ctool,ceggs,Urban,LKA,0.003
ctool,ceggs,Urban,LSO,0.003
ctool,ceggs,Urban,MDA,0.003
ctool,ceggs,Urban,MDG,0.003
ctool,ceggs,Urban,MEX,0.003
ctool,ceggs,Urban,MLI,0.003
ctool,ceggs,Urban,MMR,0.003
ctool,ceggs,Urban,MNG,0.003
ctool,ceggs,Urban,MOR,0.003
ctool,ceggs,Urban,MOZ,0.003
ctool,ceggs,Urban,MRT,0.003
ctool,ceggs,Urban,MWI,0.003
ctool,ceggs,Urban,MYS,0.003
ctool,ceggs,Urban,NAM,0.003
ctool,ceggs,Urban,NER,0.003
ctool,ceggs,Urban,NGA,0.003
ctool,ceggs,Urban,NIC,0.003
ctool,ceggs,Urban,NLD,0.003
ctool,ceggs,Urban,NOR,0.003
ctool,ceggs,Urban,NPL,0.003
ctool,ceggs,Urban,NZL,0.003
ctool,ceggs,Urban,OAO,0.003
ctool,ceggs,Urban,OBN,0.003
ctool,ceggs,Urban,OIO,0.003
ctool,ceggs,Urban,OPO,0.003
ctool,ceggs,Urban,OSA,0.003
ctool,ceggs,Urban,PAK,0.003
ctool,ceggs,Urban,PAN,0.003
ctool,ceggs,Urban,PER,0.003
ctool,ceggs,Urban,PHL,0.003
ctool,ceggs,Urban,POL,0.003
ctool,ceggs,Urban,PRK,0.003
ctool,ceggs,Urban,PRT,0.003
ctool,ceggs,Urban,PRY,0.003
ctool,ceggs,Urban,PSE,0.003
ctool,ceggs,Urban,RAP,0.003
ctool,ceggs,Urban,ROU,0.003
ctool,ceggs,Urban,RUS,0.003
ctool,ceggs,Urban,RWA,0.003
ctool,ceggs,Urban,SAU,0.003
ctool,ceggs,Urban,SDN,0.003
ctool,ceggs,Urban,SEN,0.003
ctool,ceggs,Urban,SLB,0.003
ctool,ceggs,Urban,SLE,0.003
ctool,ceggs,Urban,SLV,0.003
ctool,ceggs,Urban,SPP,0.003
ctool,ceggs,Urban,SVK,0.003
ctool,ceggs,Urban,SVN,0.003
ctool,ceggs,Urban,SWE,0.003
ctool,ceggs,Urban,SWZ,0.003
ctool,ceggs,Urban,SYR,0.003
ctool,ceggs,Urban,TCD,0.003
ctool,ceggs,Urban,TGO,0.003
ctool,ceggs,Urban,THA,0.003
ctool,ceggs,Urban,TJK,0.003
ctool,ceggs,Urban,TKM,0.003
ctool,ceggs,Urban,TLS,0.003
ctool,ceggs,Urban,TUN,0.003
ctool,ceggs,Urban,TUR,0.003
ctool,ceggs,Urban,TZA,0.003
ctool,ceggs,Urban,UGA,0.003
ctool,ceggs,Urban,UKP,0.003
ctool,ceggs,Urban,UKR,0.003
ctool,ceggs,Urban,URY,0.003
ctool,ceggs,Urban,USA,0.003
ctool,ceggs,Urban,UZB,0.003
ctool,ceggs,Urban,VEN,0.003
ctool,ceggs,Urban,VNM,0.003
ctool,ceggs,Urban,VUT,0.003
ctool,ceggs,Urban,YEM,0.003
ctool,ceggs,Urban,ZAF,0.003
ctool,ceggs,Urban,ZMB,0.003
ctool,ceggs,Urban,ZWE,0.003
ctool,ceggs,rural,AFG,0.003
ctool,ceggs,rural,AGO,0.003
ctool,ceggs,rural,ALB,0.003
ctool,ceggs,rural,ARG,0.003
ctool,ceggs,rural,ARM,0.003
ctool,ceggs,rural,AUS,0.003
ctool,ceggs,rural,AUT,0.003
ctool,ceggs,rural,AZE,0.003
ctool,ceggs,rural,BDI,0.003
ctool,ceggs,rural,BEN,0.003
ctool,ceggs,rural,BFA,0.003
ctool,ceggs,rural,BGD,0.003
ctool,ceggs,rural,BGR,0.003
ctool,ceggs,rural,BLR,0.003
ctool,ceggs,rural,BLT,0.003
ctool,ceggs,rural,BLX,0.003
ctool,ceggs,rural,BLZ,0.003
ctool,ceggs,rural,BOL,0.003
ctool,ceggs,rural,BRA,0.003
ctool,ceggs,rural,BWA,0.003
ctool,ceggs,rural,CAF,0.003
ctool,ceggs,rural,CAN,0.003
ctool,ceggs,rural,CHL,0.003
ctool,ceggs,rural,CHM,0.003
ctool,ceggs,rural,CHP,0.003
ctool,ceggs,rural,CIV,0.003
ctool,ceggs,rural,CMR,0.003
ctool,ceggs,rural,COG,0.003
ctool,ceggs,rural,COL,0.003
ctool,ceggs,rural,CRB,0.003
ctool,ceggs,rural,CRI,0.003
ctool,ceggs,rural,CUB,0.003
ctool,ceggs,rural,CYP,0.003
ctool,ceggs,rural,CZE,0.003
ctool,ceggs,rural,DEU,0.003
ctool,ceggs,rural,DJI,0.003
ctool,ceggs,rural,DNK,0.003
ctool,ceggs,rural,DOM,0.003
ctool,ceggs,rural,DZA,0.003
ctool,ceggs,rural,ECU,0.003
ctool,ceggs,rural,EGY,0.003
ctool,ceggs,rural,ERI,0.003
ctool,ceggs,rural,ETH,0.003
ctool,ceggs,rural,FJI,0.003
ctool,ceggs,rural,FNP,0.003
ctool,ceggs,rural,FRP,0.003
ctool,ceggs,rural,GAB,0.003
ctool,ceggs,rural,GEO,0.003
ctool,ceggs,rural,GHA,0.003
ctool,ceggs,rural,GIN,0.003
ctool,ceggs,rural,GMB,0.003
ctool,ceggs,rural,GNB,0.003
ctool,ceggs,rural,GRC,0.003
ctool,ceggs,rural,GSA,0.003
ctool,ceggs,rural,GTM,0.003
ctool,ceggs,rural,HND,0.003
ctool,ceggs,rural,HRV,0.003
ctool,ceggs,rural,HTI,0.003
ctool,ceggs,rural,HUN,0.003
ctool,ceggs,rural,IDN,0.003
ctool,ceggs,rural,IND,0.003
ctool,ceggs,rural,IRL,0.003
ctool,ceggs,rural,IRN,0.003
ctool,ceggs,rural,IRQ,0.003
ctool,ceggs,rural,ISL,0.003
ctool,ceggs,rural,ISR,0.003
ctool,ceggs,rural,ITP,0.003
ctool,ceggs,rural,JAM,0.003
ctool,ceggs,rural,JOR,0.003
ctool,ceggs,rural,JPN,0.003
ctool,ceggs,rural,KAZ,0.003
ctool,ceggs,rural,KEN,0.003
ctool,ceggs,rural,KGZ,0.003
ctool,ceggs,rural,KHM,0.003
ctool,ceggs,rural,KOR,0.003
ctool,ceggs,rural,LAO,0.003
ctool,ceggs,rural,LBN,0.003
ctool,ceggs,rural,LBR,0.003
ctool,ceggs,rural,LBY,0.003
ctool,ceggs,rural,LKA,0.003
ctool,ceggs,rural,LSO,0.003
ctool,ceggs,rural,MDA,0.003
ctool,ceggs,rural,MDG,0.003
ctool,ceggs,rural,MEX,0.003
ctool,ceggs,rural,MLI,0.003
ctool,ceggs,rural,MMR,0.003
ctool,ceggs,rural,MNG,0.003
ctool,ceggs,rural,MOR,0.003
ctool,ceggs,rural,MOZ,0.003
ctool,ceggs,rural,MRT,0.003
ctool,ceggs,rural,MWI,0.003
ctool,ceggs,rural,MYS,0.003
ctool,ceggs,rural,NAM,0.003
ctool,ceggs,rural,NER,0.003
ctool,ceggs,rural,NGA,0.003
ctool,ceggs,rural,NIC,0.003
ctool,ceggs,rural,NLD,0.003
ctool,ceggs,rural,NOR,0.003
ctool,ceggs,rural,NPL,0.003
ctool,ceggs,rural,NZL,0.003
ctool,ceggs,rural,OAO,0.003
ctool,ceggs,rural,OBN,0.003
ctool,ceggs,rural,OIO,0.003
ctool,ceggs,rural,OPO,0.003
ctool,ceggs,rural,OSA,0.003
ctool,ceggs,rural,PAK,0.003
ctool,ceggs,rural,PAN,0.003
ctool,ceggs,rural,PER,0.003
ctool,ceggs,rural,PHL,0.003
ctool,ceggs,rural,POL,0.003
ctool,ceggs,rural,PRK,0.003
ctool,ceggs,rural,PRT,0.003
ctool,ceggs,rural,PRY,0.003
ctool,ceggs,rural,PSE,0.003
ctool,ceggs,rural,RAP,0.003
ctool,ceggs,rural,ROU,0.003
ctool,ceggs,rural,RUS,0.003
ctool,ceggs,rural,RWA,0.003
ctool,ceggs,rural,SAU,0.003
ctool,ceggs,rural,SDN,0.003
ctool,ceggs,rural,SEN,0.003
ctool,ceggs,rural,SLB,0.003
ctool,ceggs,rural,SLE,0.003
ctool,ceggs,rural,SLV,0.003
ctool,ceggs,rural,SPP,0.003
ctool,ceggs,rural,SVK,0.003
ctool,ceggs,rural,SVN,0.003
ctool,ceggs,rural,SWE,0.003
ctool,ceggs,rural,SWZ,0.003
ctool,ceggs,rural,SYR,0.003
ctool,ceggs,rural,TCD,0.003
ctool,ceggs,rural,TGO,0.003
ctool,ceggs,rural,THA,0.003
ctool,ceggs,rural,TJK,0.003
ctool,ceggs,rural,TKM,0.003
ctool,ceggs,rural,TLS,0.003
ctool,ceggs,rural,TUN,0.003
ctool,ceggs,rural,TUR,0.003
ctool,ceggs,rural,TZA,0.003
ctool,ceggs,rural,UGA,0.003
ctool,ceggs,rural,UKP,0.003
ctool,ceggs,rural,UKR,0.003
ctool,ceggs,rural,URY,0.003
ctool,ceggs,rural,USA,0.003
ctool,ceggs,rural,UZB,0.003
ctool,ceggs,rural,VEN,0.003
ctool,ceggs,rural,VNM,0.003
ctool,ceggs,rural,VUT,0.003
ctool,ceggs,rural,YEM,0.003
ctool,ceggs,rural,ZAF,0.003
ctool,ceggs,rural,ZMB,0.003
ctool,ceggs,rural,ZWE,0.003
ctool,cmilk,Urban,AFG,0.003
ctool,cmilk,Urban,AGO,0.003
ctool,cmilk,Urban,ALB,0.003
ctool,cmilk,Urban,ARG,0.003
ctool,cmilk,Urban,ARM,0.003
ctool,cmilk,Urban,AUS,0.003
ctool,cmilk,Urban,AUT,0.003
ctool,cmilk,Urban,AZE,0.003
ctool,cmilk,Urban,BDI,0.003
ctool,cmilk,Urban,BEN,0.003
ctool,cmilk,Urban,BFA,0.003
ctool,cmilk,Urban,BGD,0.003
ctool,cmilk,Urban,BGR,0.003
ctool,cmilk,Urban,BLR,0.003
ctool,cmilk,Urban,BLT,0.003
ctool,cmilk,Urban,BLX,0.003
ctool,cmilk,Urban,BLZ,0.003
ctool,cmilk,Urban,BOL,0.003
ctool,cmilk,Urban,BRA,0.003
ctool,cmilk,Urban,BWA,0.003
ctool,cmilk,Urban,CAF,0.003
ctool,cmilk,Urban,CAN,0.003
ctool,cmilk,Urban,CHL,0.003
ctool,cmilk,Urban,CHM,0.003
ctool,cmilk,Urban,CHP,0.003
ctool,cmilk,Urban,CIV,0.003
ctool,cmilk,Urban,CMR,0.003
ctool,cmilk,Urban,COG,0.003
ctool,cmilk,Urban,COL,0.003
ctool,cmilk,Urban,CRB,0.003
ctool,cmilk,Urban,CRI,0.003
ctool,cmilk,Urban,CUB,0.003
ctool,cmilk,Urban,CYP,0.003
ctool,cmilk,Urban,CZE,0.003
ctool,cmilk,Urban,DEU,0.003
ctool,cmilk,Urban,DJI,0.003
ctool,cmilk,Urban,DNK,0.003
ctool,cmilk,Urban,DOM,0.003
ctool,cmilk,Urban,DZA,0.003
ctool,cmilk,Urban,ECU,0.003
ctool,cmilk,Urban,EGY,0.003
ctool,cmilk,Urban,ERI,0.003
